Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
11238,4392513,66000.0,1938,1,100,89.4,2.9,0.8,,40.629446,-73.96691,14.0,456.0,5.6222108209623896,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13941,4040577,74345.0,2007,1,100,35.5,3.3,0.3,39.44,,,,,4.579852378003801,3.6747805297344347,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11744,5947753,295200.0,1950,1,100,99.5,5.4,0.9,,40.631844,-73.944413,17.0,776.0,7.147087090492871,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6176,2652075,63600.0,1923,1,100,64.5,3.0,,31.58,40.851368,-73.941157,12.0,265.0,5.643678550586496,3.452524008827496,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
392,5853361,90900.0,1972,1,100,136.4,2.7,1.3,,40.842123,-73.880028,6.0,361.0,6.508471029949054,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7324,3337773,87413.0,1927,1,100,30.3,3.7,0.2,,40.839561,-73.898912,3.0,167.0,4.528289141652134,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1223,2710412,135910.0,1929,1,100,52.6,8.2,0.2,,40.731847,-73.991441,2.0,61.0,5.236441962829949,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11905,4406998,103734.0,1941,1,100,68.2,2.8,0.6,59.98,40.576375,-73.959524,13.0,36002.0,5.7751724707428735,4.094011173320863,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5032,4390417,202322.0,1963,1,100,131.6,8.9,1.1,45.04,40.776695,-73.946549,8.0,14402.0,6.974198235530851,3.807550983831435,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4792,4952526,128635.0,1911,1,100,73.9,4.9,0.6,26.37,40.777905,-73.958849,8.0,140.0,6.037393478996382,3.2722270003651954,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5509,3547774,212000.0,1971,1,100,31.3,,,,40.80559,-73.966111,9.0,199.0,5.438079308923196,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13271,3119017,275197.0,1970,1,100,80.3,4.9,0.6,44.61,,,,,6.81278504139091,3.797958049140173,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6693,4406349,68495.0,1931,1,100,143.6,5.1,1.3,178.81,40.823756,-73.927155,4.0,63.0,6.129485845005356,5.186323789587112,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14985,4408791,125526.0,1960,1,100,12.2,2.8,0.0,22.68,40.889859,-73.914254,8.0,309.0,2.740840023925201,3.121483478859551,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3490,2676436,280809.0,1925,1,95,56.1,3.9,0.5,29.9,40.793084,-73.972939,7.0,179.0,6.468319651302819,3.3978584803966405,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7093,3109091,78095.0,1926,1,100,98.7,5.1,0.9,162.26,40.850466,-73.90897,5.0,23301.0,5.814130531825066,5.089199986966919,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10371,2661261,61954.0,1952,1,100,95.4,6.0,0.8,,40.656399,-73.921359,17.0,886.0,5.538121358755354,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5743,4005876,84600.0,1910,1,100,83.7,3.2,0.8,68.37,40.82339,-73.939234,10.0,234.0,5.783209608287523,4.2249341319257026,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14169,4364291,179024.0,1931,2,100,51.4,1.5,0.5,13.45,,,,,6.089724916275501,2.598979106047848,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12665,4694835,56580.0,1933,1,100,63.5,13.1,0.2,22.62,,,,,4.804840381116659,3.1188344706879745,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1348,2719892,62772.0,1959,1,100,139.1,12.0,0.0,31.17,40.735717,-73.998051,2.0,71.0,6.1463292576688975,3.4394560937792455,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13870,2805507,152470.0,1950,35,100,112.3,6.4,1.0,,,,,,6.682484466651753,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6012,2817712,54220.0,1930,1,100,111.5,4.4,1.0,160.46,40.843858,-73.941283,12.0,253.0,5.622572419230658,5.07804469032551,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4270,2670056,142110.0,1930,1,100,79.2,,0.0,40.2,40.774791,-73.963227,8.0,130.0,6.524442975515106,3.6938669956249757,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3930,3064593,151617.0,1928,1,100,77.9,15.3,0.0,,40.752382,-73.972288,6.0,90.0,5.661918270557503,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6210,4950440,113244.0,1935,1,95,110.6,10.8,0.2,,40.855886,-73.937701,12.0,273.0,6.3240004751933885,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
103,2741415,136608.0,1929,1,100,108.6,6.9,0.3,58.36,40.84334,-73.942903,12.0,255.0,6.890405640647024,4.066630723654585,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11666,2800725,114548.0,1962,1,100,74.6,5.3,0.6,59.46,40.591899,-73.957869,15.0,588.0,5.849036553975704,4.085303817569952,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14000,2796031,147700.0,1949,98,100,137.9,5.3,1.3,190.22,,,,,6.846305316665914,5.24818129705424,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6252,2705494,80927.0,1960,1,100,77.8,4.9,0.6,,40.856285,-73.933948,12.0,279.0,5.583496308781699,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14452,5832572,169000.0,1966,2,100,81.6,5.7,0.7,,,,,,6.472346294500901,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8550,3330718,289000.0,1962,1,100,57.7,4.3,0.4,,40.876847,-73.861578,12.0,380.0,6.479123892842133,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2767,3529871,235300.0,1913,1,100,73.7,19.6,0.1,42.34,40.755731,-73.988269,5.0,113.0,4.3267781604434035,3.745732265706719,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4245,2810884,74427.0,1975,1,100,76.4,7.0,0.0,34.55,40.77228,-73.964474,8.0,130.0,2.2512917986064953,3.542407550213679,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3507,4038876,396076.0,1929,1,100,46.1,3.3,,25.15,40.787901,-73.980962,7.0,171.0,7.032889009738903,3.224857896545748,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
